Date,Symbols,Close
7/23/2013 16:00,TX60,732.13
7/24/2013 16:00,TX60,728.39
7/25/2013 16:00,TX60,728.53
7/26/2013 16:00,TX60,727.59
7/29/2013 16:00,TX60,729.2
7/30/2013 16:00,TX60,722.72
7/31/2013 16:00,TX60,714.68
8/1/2013 16:00,TX60,721.4
8/2/2013 16:00,TX60,723.01
8/6/2013 16:00,TX60,714.97
8/7/2013 16:00,TX60,710.67
8/8/2013 16:00,TX60,718.51
8/9/2013 16:00,TX60,717.53
8/12/2013 16:00,TX60,720.18
8/13/2013 16:00,TX60,723.74
8/14/2013 16:00,TX60,724.08
8/15/2013 16:00,TX60,728.29
8/16/2013 16:00,TX60,730.22
8/19/2013 16:00,TX60,722.31
8/20/2013 16:00,TX60,726.69
8/21/2013 16:00,TX60,721.45
8/22/2013 16:00,TX60,727.99
8/23/2013 16:00,TX60,732.95
8/26/2013 16:00,TX60,732.96
8/27/2013 16:00,TX60,722.99
8/28/2013 16:00,TX60,724.74
8/29/2013 16:00,TX60,731.21
8/30/2013 16:00,TX60,727.13
9/3/2013 16:00,TX60,733.8
9/4/2013 16:00,TX60,734.52
9/5/2013 16:00,TX60,740.39
9/6/2013 16:00,TX60,738.07
9/9/2013 16:00,TX60,739.98
9/10/2013 16:00,TX60,737.64
9/11/2013 16:00,TX60,737.18
9/12/2013 16:00,TX60,729.98
9/13/2013 16:00,TX60,730.95
9/16/2013 16:00,TX60,736.02
9/17/2013 16:00,TX60,737.61
9/18/2013 16:00,TX60,741.45
9/19/2013 16:00,TX60,740.92
9/20/2013 16:00,TX60,734.6
9/23/2013 16:00,TX60,735.23
9/24/2013 16:00,TX60,736.3
9/25/2013 16:00,TX60,735.51
9/26/2013 16:00,TX60,737
9/27/2013 16:00,TX60,736.52
9/30/2013 16:00,TX60,732.89
10/1/2013 16:00,TX60,736.88
10/2/2013 16:00,TX60,736.05
10/3/2013 16:00,TX60,730.19
10/4/2013 16:00,TX60,732.02
10/7/2013 16:00,TX60,733.83
10/8/2013 16:00,TX60,728.43
10/9/2013 16:00,TX60,731.2
10/10/2013 16:00,TX60,741.59
10/11/2013 16:00,TX60,741.33
10/15/2013 16:00,TX60,743.63
10/16/2013 16:00,TX60,744.82
10/17/2013 16:00,TX60,748.38
10/18/2013 16:00,TX60,754.4
10/21/2013 16:00,TX60,757.36
10/22/2013 16:00,TX60,760.16
10/23/2013 16:00,TX60,761.4
10/24/2013 16:00,TX60,765.9
10/25/2013 16:00,TX60,769.95
10/28/2013 16:00,TX60,768.27
10/29/2013 16:00,TX60,773.28
10/30/2013 16:00,TX60,774.04
10/31/2013 16:00,TX60,767.47
11/1/2013 16:00,TX60,766.99
11/4/2013 16:00,TX60,767.76
11/5/2013 16:00,TX60,768.65
11/6/2013 16:00,TX60,769.81
11/7/2013 16:00,TX60,765.45
11/8/2013 16:00,TX60,771.41
11/11/2013 16:00,TX60,769.41
11/12/2013 16:00,TX60,768.27
11/13/2013 16:00,TX60,771.35
11/14/2013 16:00,TX60,774.66
11/15/2013 16:00,TX60,777.29
11/18/2013 16:00,TX60,776.05
11/19/2013 16:00,TX60,775.15
11/20/2013 16:00,TX60,774.96
11/21/2013 16:00,TX60,777.51
11/22/2013 16:00,TX60,777.49
11/25/2013 16:00,TX60,777.31
11/26/2013 16:00,TX60,769.42
11/27/2013 16:00,TX60,770.34
11/28/2013 16:00,TX60,770.71
11/29/2013 16:00,TX60,771.86
12/2/2013 16:00,TX60,774.37
12/3/2013 16:00,TX60,767.53
12/4/2013 16:00,TX60,765.81
12/5/2013 16:00,TX60,758.95
12/6/2013 16:00,TX60,764.05
12/9/2013 16:00,TX60,766.47
12/10/2013 16:00,TX60,766.07
12/11/2013 16:00,TX60,754
12/12/2013 16:00,TX60,753.17
12/13/2013 16:00,TX60,752.92
12/16/2013 16:00,TX60,757.02
12/17/2013 16:00,TX60,756.18
12/18/2013 16:00,TX60,766.43
12/19/2013 16:00,TX60,770.21
12/20/2013 16:00,TX60,770.58
12/23/2013 16:00,TX60,773.99
12/24/2013 16:00,TX60,777.96
12/27/2013 16:00,TX60,782.71
12/30/2013 16:00,TX60,781.68
12/31/2013 16:00,TX60,783.75
1/2/2014 16:00,TX60,782.05
1/3/2014 16:00,TX60,778.75
1/6/2014 16:00,TX60,773.95
1/7/2014 16:00,TX60,780.11
1/8/2014 16:00,TX60,782.09
1/9/2014 16:00,TX60,784.01
1/10/2014 16:00,TX60,791.21
1/13/2014 16:00,TX60,787.47
1/14/2014 16:00,TX60,787.99
1/15/2014 16:00,TX60,792.52
1/16/2014 16:00,TX60,795.39
1/17/2014 16:00,TX60,798.62
1/20/2014 16:00,TX60,805.15
1/21/2014 16:00,TX60,802.16
1/22/2014 16:00,TX60,805.34
1/23/2014 16:00,TX60,801.83
1/24/2014 16:00,TX60,788.15
1/27/2014 16:00,TX60,780.7
1/28/2014 16:00,TX60,786.23
1/29/2014 16:00,TX60,783.31
1/30/2014 16:00,TX60,788.69
1/31/2014 16:00,TX60,785.53
2/3/2014 16:00,TX60,774.29
2/4/2014 16:00,TX60,773.98
2/5/2014 16:00,TX60,776.76
2/6/2014 16:00,TX60,786.09
2/7/2014 16:00,TX60,790.13
2/10/2014 16:00,TX60,791.18
2/11/2014 16:00,TX60,795.47
2/12/2014 16:00,TX60,797.47
2/13/2014 16:00,TX60,802.68
2/14/2014 16:00,TX60,805.46
2/18/2014 16:00,TX60,806.88
2/19/2014 16:00,TX60,810.71
2/20/2014 16:00,TX60,815.49
2/21/2014 16:00,TX60,815.03
2/24/2014 16:00,TX60,815.82
2/25/2014 16:00,TX60,814.23
2/26/2014 16:00,TX60,814.47
2/27/2014 16:00,TX60,815.73
2/28/2014 16:00,TX60,813.25
3/3/2014 16:00,TX60,814.29
3/4/2014 16:00,TX60,818.56
3/5/2014 16:00,TX60,819.14
3/6/2014 16:00,TX60,816.48
3/7/2014 16:00,TX60,818.55
3/10/2014 16:00,TX60,819.7
3/11/2014 16:00,TX60,818.13
3/12/2014 16:00,TX60,822.45
3/13/2014 16:00,TX60,816.3
3/14/2014 16:00,TX60,815.04
3/17/2014 16:00,TX60,816.07
3/18/2014 16:00,TX60,824.29
3/19/2014 16:00,TX60,821.92
3/20/2014 16:00,TX60,824.07
3/21/2014 16:00,TX60,822.21
3/24/2014 16:00,TX60,819.33
3/25/2014 16:00,TX60,819.85
3/26/2014 16:00,TX60,812.62
3/27/2014 16:00,TX60,811.65
3/28/2014 16:00,TX60,816.54
3/31/2014 16:00,TX60,820.51
4/1/2014 16:00,TX60,823.59
4/2/2014 16:00,TX60,826.92
4/3/2014 16:00,TX60,822.84
4/4/2014 16:00,TX60,821.15
4/7/2014 16:00,TX60,814.59
4/8/2014 16:00,TX60,820.47
4/9/2014 16:00,TX60,823.7
4/10/2014 16:00,TX60,816.03
4/11/2014 16:00,TX60,813.29
4/14/2014 16:00,TX60,814.44
4/15/2014 16:00,TX60,816.53
4/16/2014 16:00,TX60,824.41
4/17/2014 16:00,TX60,827.32
4/21/2014 16:00,TX60,826.86
4/22/2014 16:00,TX60,831.1
4/23/2014 16:00,TX60,829.28
4/24/2014 16:00,TX60,830.94
4/25/2014 16:00,TX60,829.46
4/28/2014 16:00,TX60,830.17
4/29/2014 16:00,TX60,832.67
4/30/2014 16:00,TX60,837.58
5/1/2014 16:00,TX60,837.86
5/2/2014 16:00,TX60,842.81
5/5/2014 16:00,TX60,838.3
5/6/2014 16:00,TX60,833.02
5/7/2014 16:00,TX60,835.82
5/8/2014 16:00,TX60,830.71
5/9/2014 16:00,TX60,830.65
5/12/2014 16:00,TX60,837.67
5/13/2014 16:00,TX60,839.49
5/14/2014 16:00,TX60,839.11
5/15/2014 16:00,TX60,834.03
5/16/2014 16:00,TX60,830.29
5/20/2014 16:00,TX60,832.13
5/21/2014 16:00,TX60,839.65
5/22/2014 16:00,TX60,842.49
5/23/2014 16:00,TX60,842.74
5/26/2014 16:00,TX60,842.87
5/27/2014 16:00,TX60,840
5/28/2014 16:00,TX60,836.73
5/29/2014 16:00,TX60,835.15
5/30/2014 16:00,TX60,836.6
6/2/2014 16:00,TX60,840.8
6/3/2014 16:00,TX60,843.83
6/4/2014 16:00,TX60,846.91
6/5/2014 16:00,TX60,845.74
6/6/2014 16:00,TX60,848.2
6/9/2014 16:00,TX60,850.02
6/10/2014 16:00,TX60,851.98
6/11/2014 16:00,TX60,850.37
6/12/2014 16:00,TX60,851.1
6/13/2014 16:00,TX60,856.6
6/16/2014 16:00,TX60,858.81
6/17/2014 16:00,TX60,859.71
6/18/2014 16:00,TX60,862.94
6/19/2014 16:00,TX60,862.72
6/20/2014 16:00,TX60,863.41
6/23/2014 16:00,TX60,863.72
6/24/2014 16:00,TX60,855.27
6/25/2014 16:00,TX60,856.34
6/26/2014 16:00,TX60,859.92
6/27/2014 16:00,TX60,864.23
6/30/2014 16:00,TX60,866.04
7/2/2014 16:00,TX60,869.64
7/3/2014 16:00,TX60,869.06
7/4/2014 16:00,TX60,869.81
7/7/2014 16:00,TX60,868.93
7/8/2014 16:00,TX60,868.07
7/9/2014 16:00,TX60,872.09
7/10/2014 16:00,TX60,866.82
7/11/2014 16:00,TX60,868.09
7/14/2014 16:00,TX60,871.7
7/15/2014 16:00,TX60,867.71
7/16/2014 16:00,TX60,876.26
7/17/2014 16:00,TX60,875.05
7/18/2014 16:00,TX60,879.21
7/21/2014 16:00,TX60,878.57
7/22/2014 16:00,TX60,881.88
7/23/2014 16:00,TX60,886.17
7/24/2014 16:00,TX60,886.61
7/25/2014 16:00,TX60,890.67
7/28/2014 16:00,TX60,890.53
7/29/2014 16:00,TX60,890.56
7/30/2014 16:00,TX60,896.57
7/31/2014 16:00,TX60,884.33
8/1/2014 16:00,TX60,876.34
8/5/2014 16:00,TX60,875.5
8/6/2014 16:00,TX60,874.86
8/7/2014 16:00,TX60,868.8
8/8/2014 16:00,TX60,873.12
8/11/2014 16:00,TX60,876.95
8/12/2014 16:00,TX60,877.97
8/13/2014 16:00,TX60,876.6
8/14/2014 16:00,TX60,879.7
8/15/2014 16:00,TX60,880.09
8/18/2014 16:00,TX60,881.43
8/19/2014 16:00,TX60,889.5
8/20/2014 16:00,TX60,894.78
8/21/2014 16:00,TX60,894.14
8/22/2014 16:00,TX60,892.71
8/25/2014 16:00,TX60,897.41
8/26/2014 16:00,TX60,897.61
8/27/2014 16:00,TX60,897.03
8/28/2014 16:00,TX60,894.54
8/29/2014 16:00,TX60,898.26
9/2/2014 16:00,TX60,898.67
9/3/2014 16:00,TX60,900.98
9/4/2014 16:00,TX60,896.67
9/5/2014 16:00,TX60,896.24
9/8/2014 16:00,TX60,893.99
9/9/2014 16:00,TX60,896.32
9/10/2014 16:00,TX60,892.61
9/11/2014 16:00,TX60,896.61
9/12/2014 16:00,TX60,896.82
9/15/2014 16:00,TX60,894.36
9/16/2014 16:00,TX60,897.11
9/17/2014 16:00,TX60,894.77
9/18/2014 16:00,TX60,895.26
9/19/2014 16:00,TX60,882.87
9/22/2014 16:00,TX60,876.76
9/23/2014 16:00,TX60,876.42
9/24/2014 16:00,TX60,874.34
9/25/2014 16:00,TX60,860.56
9/26/2014 16:00,TX60,869.19
9/29/2014 16:00,TX60,864.56
9/30/2014 16:00,TX60,864.24
10/1/2014 16:00,TX60,855.55
10/2/2014 16:00,TX60,853.77
10/3/2014 16:00,TX60,855.55
10/6/2014 16:00,TX60,852.54
10/7/2014 16:00,TX60,841.67
10/8/2014 16:00,TX60,847.21
10/9/2014 16:00,TX60,836.4
10/10/2014 16:00,TX60,822.93
10/14/2014 16:00,TX60,811.8
10/15/2014 16:00,TX60,801.8
10/16/2014 16:00,TX60,811.37
10/17/2014 16:00,TX60,821.99
10/20/2014 16:00,TX60,828.02
10/21/2014 16:00,TX60,839.87
10/22/2014 16:00,TX60,827.44
10/23/2014 16:00,TX60,838.4
10/24/2014 16:00,TX60,842.17
10/27/2014 16:00,TX60,839.73
10/28/2014 16:00,TX60,848.69
10/29/2014 16:00,TX60,842.3
10/30/2014 16:00,TX60,839.81
10/31/2014 16:00,TX60,849.5
11/3/2014 16:00,TX60,843.71
11/4/2014 16:00,TX60,836.94
11/5/2014 16:00,TX60,845.99
11/6/2014 16:00,TX60,846.42
11/7/2014 16:00,TX60,852.05
11/10/2014 16:00,TX60,855.11
11/11/2014 16:00,TX60,857.61
11/12/2014 16:00,TX60,863.67
11/13/2014 16:00,TX60,860.42
11/14/2014 16:00,TX60,863.07
11/17/2014 16:00,TX60,864.61
11/18/2014 16:00,TX60,870.51
11/19/2014 16:00,TX60,872.26
11/20/2014 16:00,TX60,877.39
11/21/2014 16:00,TX60,878.69
11/24/2014 16:00,TX60,874.35
11/25/2014 16:00,TX60,877.45
11/26/2014 16:00,TX60,876.69
11/27/2014 16:00,TX60,872.89
11/28/2014 16:00,TX60,863.04
12/1/2014 16:00,TX60,857.42
12/2/2014 16:00,TX60,856.87
12/3/2014 16:00,TX60,863.87
12/4/2014 16:00,TX60,847.09
